acct,utc_date,num_courses_visited,total_minutes_visited,lessons_completed,projects_completed
4,21/8/15,0,0,0,0
4,22/8/15,0,0,0,0
4,23/8/15,0,0,0,0
4,24/8/15,0,0,0,0
4,25/8/15,0,0,0,0
4,26/8/15,0,0,0,0
4,27/8/15,0,0,0,0
5,7/1/15,1,59.72671883,0,0
5,8/1/15,0,0,0,0
5,9/1/15,2,103.5686138,0,0
5,10/1/15,1,80.18189033,0,0
5,11/1/15,1,36.24653467,0,0
5,12/1/15,1,50.034099,0,0
5,13/1/15,0,0,0,0
5,14/1/15,1,41.06708733,0,0
5,15/1/15,0,0,0,0
5,16/1/15,1,122.3769065,1,0
5,17/1/15,1,68.20015,0,0
5,18/1/15,1,11.88067217,0,0
5,19/1/15,1,186.740929,1,0
5,20/1/15,1,28.76410567,0,0
5,21/1/15,1,94.20400417,0,0
5,22/1/15,1,149.3832627,0,0
5,23/1/15,1,141.3218253,0,0
5,24/1/15,1,156.2039732,1,0
5,25/1/15,1,46.09093467,0,0
5,26/1/15,1,41.57871767,0,0
5,27/1/15,1,146.6244657,1,0
5,28/1/15,1,99.24640817,0,0
5,29/1/15,1,45.14432017,0,0
5,30/1/15,1,86.218259,0,0
5,31/1/15,1,59.07325833,1,0
5,1/2/15,1,92.796903,0,0
5,2/2/15,1,71.64715933,1,0
5,3/2/15,0,0,0,0
5,4/2/15,1,99.29119133,0,0
5,5/2/15,1,17.88767033,0,0
5,6/2/15,0,0,1,0
5,7/2/15,1,42.4472545,0,0
5,8/2/15,1,182.0589425,1,0
5,9/2/15,1,8.468934167,0,0
5,10/2/15,0,0,0,0
5,11/2/15,1,129.4740597,0,0
5,12/2/15,1,88.15465917,0,0
5,13/2/15,1,25.02590767,0,0
5,14/2/15,0,0,0,0
5,15/2/15,1,174.5309702,0,0
5,16/2/15,2,255.0469448,1,0
5,17/2/15,1,12.0469175,0,0
5,18/2/15,2,162.3617465,0,0
5,19/2/15,1,55.78472917,0,0
5,20/2/15,1,59.43974633,0,0
5,21/2/15,1,42.023567,0,0
5,22/2/15,1,130.5082568,0,0
5,23/2/15,1,58.313197,0,0
5,24/2/15,1,125.4301143,0,0
5,25/2/15,1,67.06594783,0,0
5,26/2/15,1,31.43053033,0,0
5,27/2/15,1,28.87616617,0,0
5,28/2/15,1,100.0921118,0,0
5,1/3/15,1,3.475940667,0,0
5,2/3/15,0,0,0,0
5,3/3/15,0,0,0,0
5,4/3/15,1,4.336074667,0,0
5,5/3/15,2,78.51811883,0,0
5,6/3/15,0,0,0,0
5,7/3/15,1,67.67089317,0,0
5,8/3/15,1,59.0020355,0,0
5,9/3/15,1,50.66296033,0,0
5,10/3/15,1,94.10712317,1,0
5,11/3/15,1,2.402307167,0,0
5,12/3/15,1,54.3836295,1,0
5,13/3/15,0,0,0,0
5,14/3/15,1,97.88452817,0,0
5,15/3/15,1,155.683978,1,0
5,16/3/15,1,18.67628983,0,0
5,17/3/15,1,5.693861,0,0
5,18/3/15,1,85.37741933,0,0
5,19/3/15,0,0,0,0
5,20/3/15,0,0,0,0
5,21/3/15,0,0,0,0
5,22/3/15,0,0,0,0
5,23/3/15,0,0,0,0
5,24/3/15,0,0,0,0
5,25/3/15,1,101.7790095,0,0
5,26/3/15,1,14.07391017,1,0
5,27/3/15,1,11.34806883,0,0
5,28/3/15,0,0,0,0
5,29/3/15,1,41.28002367,0,0
5,30/3/15,1,10.6980285,0,0
5,31/3/15,0,0,0,0
5,1/4/15,1,23.16537717,0,0
5,2/4/15,1,2.662257,0,0
5,3/4/15,0,0,0,0
5,4/4/15,1,11.97068033,0,0
5,5/4/15,0,0,0,0
5,6/4/15,0,0,0,0
5,7/4/15,0,0,0,0
5,8/4/15,0,0,0,0
5,9/4/15,0,0,0,0
5,10/4/15,0,0,0,0
5,11/4/15,0,0,0,0
5,12/4/15,0,0,0,0
5,13/4/15,0,0,0,0
5,14/4/15,0,0,0,0
5,15/4/15,0,0,0,0
6,5/6/15,1,5.630572167,0,0
6,6/6/15,1,76.5443475,0,0
6,7/6/15,2,134.2766722,2,0
6,8/6/15,1,203.8493928,2,0
6,9/6/15,1,196.479387,2,0
6,10/6/15,1,163.6741795,0,0
6,11/6/15,0,0,0,0
6,12/6/15,1,28.29270667,1,0
6,13/6/15,0,0,0,0
6,14/6/15,2,172.5957497,1,0
6,15/6/15,2,157.439929,2,0
6,16/6/15,3,118.3801868,0,0
6,17/6/15,0,0,0,0
6,18/6/15,2,52.66091417,0,0
6,19/6/15,0,0,0,0
6,20/6/15,0,0,0,0
6,21/6/15,0,0,0,0
6,22/6/15,0,0,0,0
6,23/6/15,1,9.600069667,0,0
6,24/6/15,1,147.642282,1,0
6,25/6/15,0,0,0,0
6,26/6/15,1,114.9499997,3,0
6,27/6/15,1,196.9471448,2,0
6,28/6/15,1,15.70230317,0,0
6,29/6/15,1,10.15900017,0,0
6,30/6/15,1,132.9877843,2,0
6,1/7/15,1,105.1768042,2,0
6,2/7/15,2,85.04389333,1,0
6,3/7/15,0,0,0,0
6,4/7/15,0,0,0,0
6,5/7/15,0,0,0,0
6,6/7/15,0,0,0,0
6,7/7/15,1,17.3480545,0,0
6,8/7/15,0,0,0,0
6,9/7/15,2,133.0411003,0,0
6,10/7/15,0,0,0,0
6,11/7/15,0,0,0,0
6,12/7/15,0,0,0,0
6,13/7/15,0,0,0,0
6,14/7/15,2,124.9337257,2,0
6,15/7/15,0,0,0,0
6,16/7/15,1,139.1116127,1,0
6,17/7/15,1,79.35353217,1,0
6,18/7/15,1,133.8862497,1,0
6,19/7/15,0,0,0,0
6,20/7/15,1,91.99065633,1,0
6,21/7/15,1,138.8854458,1,0
6,22/7/15,1,24.14591733,0,0
6,23/7/15,1,119.3087483,2,0
6,24/7/15,0,0,0,0
6,25/7/15,0,0,0,0
6,27/7/15,0,0,0,0
6,28/7/15,1,24.0452185,0,0
6,29/7/15,0,0,0,0
6,30/7/15,0,0,0,0
6,31/7/15,1,11.63071133,0,0
6,1/8/15,0,0,0,0
6,2/8/15,0,0,0,0
6,3/8/15,0,0,0,0
6,4/8/15,1,197.1030197,2,0
6,5/8/15,1,98.03227583,1,0
6,6/8/15,1,78.12491567,1,0
6,7/8/15,0,0,0,0
6,8/8/15,1,99.08826033,1,0
6,9/8/15,1,71.52355617,1,0
6,10/8/15,1,52.09866633,1,0
6,11/8/15,0,0,0,0
6,12/8/15,1,75.741122,1,0
6,13/8/15,1,41.25720783,0,0
6,14/8/15,1,102.0324245,2,0
6,15/8/15,0,0,0,0
6,16/8/15,0,0,0,0
6,17/8/15,0,0,0,0
6,18/8/15,2,31.5542495,0,0
6,19/8/15,0,0,0,0
6,20/8/15,0,0,0,0
6,21/8/15,1,4.791608333,0,0
6,22/8/15,0,0,0,0
6,23/8/15,1,30.99737,0,0
6,24/8/15,0,0,0,0
6,25/8/15,0,0,0,0
6,26/8/15,1,58.28298333,1,0
6,27/8/15,0,0,0,0
7,12/5/15,1,42.49969467,0,0
7,13/5/15,0,0,0,0
7,14/5/15,1,27.81524317,1,0
7,15/5/15,0,0,0,0
7,16/5/15,0,0,0,0
7,17/5/15,0,0,0,0
7,18/5/15,2,33.88895067,0,0
7,19/5/15,3,85.09524617,0,0
7,20/5/15,1,52.211828,0,0
7,21/5/15,0,0,0,0
7,22/5/15,0,0,0,0
7,23/5/15,0,0,0,0
7,24/5/15,0,0,0,0
7,25/5/15,0,0,0,0
7,26/5/15,0,0,0,0
7,27/5/15,0,0,0,0
7,28/5/15,0,0,0,0
7,29/5/15,0,0,0,0
7,30/5/15,1,80.93818733,0,0
7,31/5/15,0,0,0,0
7,1/6/15,0,0,0,0
7,2/6/15,0,0,0,0
7,3/6/15,0,0,0,0
7,4/6/15,0,0,0,0
7,5/6/15,0,0,0,0
7,6/6/15,0,0,0,0
7,7/6/15,0,0,0,0
7,8/6/15,0,0,0,0
7,9/6/15,0,0,0,0
7,10/6/15,0,0,0,0
7,11/6/15,0,0,0,0
7,12/6/15,0,0,0,0
7,13/6/15,1,70.29863167,0,0
7,14/6/15,2,103.3785927,0,0
7,15/6/15,1,53.47608317,0,0
7,16/6/15,0,0,0,0
7,17/6/15,0,0,0,0
7,18/6/15,1,55.986253,0,0
7,19/6/15,1,219.7232237,1,0
7,20/6/15,1,14.16975917,0,0
7,21/6/15,1,33.80429417,0,0
7,22/6/15,1,89.813162,0,0
7,23/6/15,0,0,0,0
7,24/6/15,1,12.50483983,1,0
7,25/6/15,0,0,0,0
7,26/6/15,1,85.871756,0,0
7,27/6/15,2,160.5271932,1,0
7,28/6/15,1,145.5865843,0,0
7,29/6/15,0,0,0,0
7,30/6/15,1,43.25773167,0,0
7,1/7/15,0,0,0,0
7,2/7/15,0,0,0,0
7,3/7/15,1,198.831432,2,0
7,4/7/15,1,93.7143705,0,0
7,5/7/15,1,70.5472675,1,0
7,6/7/15,1,44.75535267,0,0
7,7/7/15,3,161.848495,0,0
7,8/7/15,0,0,0,0
7,9/7/15,0,0,0,0
7,10/7/15,0,0,0,0
7,11/7/15,0,0,0,0
7,12/7/15,0,0,0,0
7,13/7/15,0,0,0,0
7,14/7/15,0,0,0,0
7,15/7/15,0,0,0,0
7,16/7/15,0,0,0,0
7,17/7/15,0,0,0,0
7,18/7/15,0,0,0,0
7,19/7/15,0,0,0,0
7,20/7/15,1,3.163940167,0,0
7,21/7/15,0,0,0,0
7,22/7/15,0,0,0,0
7,23/7/15,0,0,0,0
7,24/7/15,0,0,0,0
7,25/7/15,0,0,0,0
7,27/7/15,2,143.494447,0,0
7,28/7/15,0,0,0,0
7,29/7/15,0,0,0,0
7,30/7/15,1,32.1232565,0,0
7,31/7/15,0,0,0,0
7,1/8/15,0,0,0,0
7,2/8/15,0,0,0,0
7,3/8/15,0,0,0,0
7,4/8/15,0,0,0,0
7,5/8/15,0,0,0,0
7,6/8/15,1,37.61161033,0,0
7,7/8/15,0,0,0,0
7,8/8/15,0,0,0,0
7,9/8/15,0,0,0,0
7,10/8/15,0,0,0,0
7,11/8/15,0,0,0,0
7,12/8/15,0,0,0,0
7,13/8/15,0,0,0,0
7,14/8/15,0,0,0,0
7,15/8/15,0,0,0,0
7,16/8/15,0,0,0,0
7,17/8/15,0,0,0,0
7,18/8/15,0,0,0,0
7,19/8/15,0,0,0,0
7,20/8/15,0,0,0,0
7,21/8/15,0,0,0,0
7,22/8/15,0,0,0,0
7,23/8/15,0,0,0,0
7,24/8/15,0,0,0,0
7,25/8/15,0,0,0,0
7,26/8/15,0,0,0,0
7,27/8/15,0,0,0,0
8,6/5/15,3,152.185322,1,0
8,7/5/15,1,93.6641945,0,0
8,8/5/15,1,136.1030987,1,0
8,9/5/15,1,32.99462083,0,0
8,10/5/15,1,352.3445633,2,0
8,11/5/15,1,184.9934293,2,0
8,12/5/15,2,36.82841317,1,0
8,13/5/15,2,135.9459488,0,0
8,14/5/15,1,16.133494,0,0
8,15/5/15,1,237.6631848,1,0
8,16/5/15,1,44.81587367,0,0
8,17/5/15,2,59.42159183,0,0
8,18/5/15,1,22.49171433,0,0
8,19/5/15,0,0,0,0
8,20/5/15,0,0,0,0
8,21/5/15,1,6.489488,0,0
8,22/5/15,1,9.051655167,0,0
8,23/5/15,1,51.58609617,1,0
8,24/5/15,1,22.55145567,0,0
8,25/5/15,1,56.33066617,1,0
8,26/5/15,1,31.75936333,0,0
8,27/5/15,1,14.09119283,0,0
8,28/5/15,0,0,0,0
8,29/5/15,1,29.46235467,0,0
8,30/5/15,1,25.94133633,0,0
8,31/5/15,0,0,0,0
8,1/6/15,2,140.4608095,1,0
8,2/6/15,0,0,0,0
8,3/6/15,0,0,0,0
8,4/6/15,1,17.80598867,0,0
8,5/6/15,0,0,0,0
8,6/6/15,0,0,0,0
8,7/6/15,0,0,0,0
8,8/6/15,0,0,0,0
8,9/6/15,0,0,0,0
8,10/6/15,0,0,0,0
8,11/6/15,0,0,0,0
8,12/6/15,1,215.5401335,0,0
8,13/6/15,1,53.01566483,1,0
8,14/6/15,1,31.99092183,0,0
8,15/6/15,1,4.752788167,0,0
8,16/6/15,0,0,0,0
8,17/6/15,1,5.375166667,0,0
8,18/6/15,1,47.86871817,0,0
8,19/6/15,1,26.57048917,0,0
8,20/6/15,1,30.64359667,0,0
8,21/6/15,1,133.611688,1,0
8,22/6/15,1,41.77306133,0,0
8,23/6/15,1,5.827140333,0,0
8,24/6/15,1,55.1019035,0,0
8,25/6/15,1,226.0723015,0,0
8,26/6/15,1,124.4182727,0,0
8,27/6/15,1,10.52053833,0,0
8,28/6/15,0,0,0,0
8,29/6/15,2,108.8391097,0,0
8,30/6/15,1,19.63139067,0,0
8,1/7/15,1,109.2039457,0,0
8,2/7/15,1,103.2026873,1,0
8,3/7/15,1,161.1110517,1,0
8,4/7/15,1,156.7692575,1,0
8,5/7/15,1,64.31681167,0,0
8,6/7/15,0,0,0,0
8,7/7/15,2,60.50226533,1,0
8,8/7/15,2,178.6629862,1,0
8,9/7/15,2,349.1277507,0,0
8,10/7/15,0,0,0,0
8,11/7/15,0,0,0,0
8,12/7/15,1,5.80442,1,0
8,13/7/15,1,66.53351833,0,0
8,14/7/15,1,14.42382183,0,0
8,15/7/15,0,0,0,0
8,16/7/15,0,0,0,0
8,17/7/15,1,27.78997083,0,0
8,18/7/15,0,0,0,0
8,19/7/15,1,85.611383,0,0
8,20/7/15,0,0,0,0
8,21/7/15,0,0,0,0
8,22/7/15,0,0,0,0
8,23/7/15,1,2.617304,1,0
8,24/7/15,1,4.448409667,0,0
8,25/7/15,1,68.84157333,0,0
8,27/7/15,0,0,0,0
8,28/7/15,1,9.008660167,0,0
8,29/7/15,0,0,0,0
8,30/7/15,0,0,0,0
8,31/7/15,0,0,0,0
8,1/8/15,0,0,0,0
8,2/8/15,0,0,0,0
8,3/8/15,0,0,0,0
8,4/8/15,0,0,0,0
8,5/8/15,0,0,0,0
8,6/8/15,0,0,0,0
8,7/8/15,0,0,0,0
8,8/8/15,0,0,0,0
8,9/8/15,0,0,0,0
8,10/8/15,0,0,0,0
8,11/8/15,0,0,0,0
8,12/8/15,0,0,0,0
8,13/8/15,0,0,0,0
8,14/8/15,0,0,0,0
8,15/8/15,0,0,0,0
8,16/8/15,0,0,0,0
8,17/8/15,0,0,0,0
8,18/8/15,0,0,0,0
8,19/8/15,1,52.17286233,0,0
8,20/8/15,0,0,0,0
8,21/8/15,1,15.2285485,0,0
8,22/8/15,1,32.5877065,0,0
8,23/8/15,0,0,0,0
8,24/8/15,0,0,0,0
8,25/8/15,0,0,0,0
8,26/8/15,0,0,0,0
8,27/8/15,0,0,0,0
9,8/1/15,2,54.8963445,0,0
9,9/1/15,1,295.8042377,1,0
9,10/1/15,0,0,0,0
9,11/1/15,0,0,0,0
9,12/1/15,0,0,0,0
9,13/1/15,1,36.2090455,0,0
9,14/1/15,1,61.5617565,1,0
9,15/1/15,1,36.03149233,0,0
9,16/1/15,1,445.1138063,2,0
9,17/1/15,0,0,0,0
9,18/1/15,0,0,0,0
9,19/1/15,0,0,0,0
9,20/1/15,0,0,0,0
9,21/1/15,0,0,0,0
9,22/1/15,1,163.9599022,0,0
9,23/1/15,1,241.0792717,2,0
9,24/1/15,1,86.20712167,0,0
9,25/1/15,1,81.6873045,1,0
9,26/1/15,0,0,0,0
9,27/1/15,0,0,0,0
9,28/1/15,0,0,0,0
9,29/1/15,1,143.5115868,0,0
9,30/1/15,2,244.187229,2,0
9,31/1/15,1,109.9273797,0,0
9,1/2/15,2,19.0089545,0,0
9,2/2/15,0,0,0,0
9,3/2/15,1,56.85823683,0,0
9,4/2/15,0,0,0,0
9,5/2/15,1,43.8969605,1,0
9,6/2/15,1,99.294789,1,0
9,7/2/15,0,0,0,0
9,8/2/15,0,0,0,0
9,9/2/15,1,57.07355833,1,0
9,10/2/15,0,0,0,0
9,11/2/15,0,0,0,0
9,12/2/15,1,145.3735722,2,0
9,13/2/15,1,241.393501,3,0
9,14/2/15,0,0,0,0
9,15/2/15,1,191.6388198,2,0
9,16/2/15,0,0,0,1
9,17/2/15,1,60.50236317,0,0
9,18/2/15,0,0,0,0
9,19/2/15,1,50.50231767,1,0
9,20/2/15,0,0,0,0
9,21/2/15,0,0,0,0
9,22/2/15,0,0,0,0
9,23/2/15,0,0,0,0
9,24/2/15,0,0,0,0
9,25/2/15,0,0,0,0
9,26/2/15,1,6.112363333,0,0
9,27/2/15,0,0,0,0
9,28/2/15,0,0,0,0
9,1/3/15,0,0,0,0
9,2/3/15,0,0,0,0
9,3/3/15,0,0,0,0
9,4/3/15,0,0,0,0
9,5/3/15,0,0,0,0
9,6/3/15,2,96.13440567,1,0
9,7/3/15,1,2.4699475,0,0
9,8/3/15,0,0,0,0
9,9/3/15,0,0,0,0
9,10/3/15,0,0,0,0
9,11/3/15,0,0,0,0
9,12/3/15,0,0,0,0
9,13/3/15,0,0,0,0
9,14/3/15,0,0,0,0
9,15/3/15,1,12.3626205,0,0
9,16/3/15,1,55.37926567,1,0
9,17/3/15,0,0,0,1
9,18/3/15,0,0,0,0
9,19/3/15,1,45.202663,0,0
9,20/3/15,1,114.2415858,0,0
9,21/3/15,1,297.4753585,2,0
9,22/3/15,1,2.1391505,0,0
9,23/3/15,0,0,0,0
9,24/3/15,0,0,0,0
9,25/3/15,0,0,0,0
9,26/3/15,1,31.36486433,0,0
9,27/3/15,1,22.00525833,0,0
9,28/3/15,1,127.0644645,0,0
9,29/3/15,1,108.863365,1,0
9,30/3/15,0,0,0,0
9,31/3/15,0,0,0,0
9,1/4/15,0,0,0,0
9,2/4/15,0,0,0,0
9,3/4/15,1,97.04257233,1,0
9,4/4/15,1,133.7159955,0,0
9,5/4/15,0,0,0,0
9,6/4/15,0,0,0,0
9,7/4/15,0,0,0,0
9,8/4/15,0,0,0,0
9,9/4/15,0,0,0,0
9,10/4/15,1,222.3529778,1,0
9,11/4/15,0,0,0,0
9,12/4/15,0,0,0,0
9,13/4/15,0,0,0,0
9,14/4/15,0,0,0,0
9,15/4/15,0,0,0,0
9,16/4/15,0,0,0,0
9,17/4/15,2,163.0810705,1,0
9,18/4/15,0,0,0,0
9,19/4/15,1,106.532528,1,0
9,20/4/15,0,0,0,0
9,21/4/15,0,0,0,0
9,22/4/15,0,0,0,0
9,23/4/15,1,3.010716167,0,0
9,24/4/15,1,6.396395833,0,0
9,25/4/15,0,0,0,0
9,26/4/15,0,0,0,0
9,27/4/15,0,0,0,0
9,28/4/15,0,0,0,0
9,29/4/15,0,0,0,0
9,30/4/15,0,0,0,0
9,1/5/15,0,0,0,0
9,2/5/15,0,0,0,0
9,3/5/15,0,0,0,0
9,4/5/15,0,0,0,0
9,5/5/15,0,0,0,0
9,6/5/15,0,0,0,0
9,7/5/15,2,22.30498583,0,0
9,8/5/15,1,282.335832,2,0
9,9/5/15,0,0,0,0
9,10/5/15,1,65.90605633,1,0
9,11/5/15,0,0,0,1
9,12/5/15,2,66.95182367,1,0
9,13/5/15,0,0,0,0
9,14/5/15,0,0,0,0
9,15/5/15,1,230.355162,1,0
9,16/5/15,0,0,0,0
9,17/5/15,0,0,0,0
9,18/5/15,1,67.03186733,1,0
9,19/5/15,0,0,0,0
9,20/5/15,0,0,0,0
9,21/5/15,0,0,0,0
9,22/5/15,1,118.7984162,2,0
9,23/5/15,0,0,0,0
9,24/5/15,0,0,0,0
9,25/5/15,1,387.8324452,4,0
9,26/5/15,2,199.8699752,2,0
9,27/5/15,0,0,0,0
9,28/5/15,0,0,0,0
9,29/5/15,0,0,0,0
9,30/5/15,0,0,0,0
9,31/5/15,0,0,0,0
9,1/6/15,0,0,0,0
9,2/6/15,0,0,0,0
9,3/6/15,0,0,0,0
9,4/6/15,0,0,0,0
9,5/6/15,0,0,0,0
9,6/6/15,0,0,0,0
9,7/6/15,0,0,0,0
9,8/6/15,1,4.897163333,0,0
9,9/6/15,0,0,0,0
9,10/6/15,0,0,0,0
9,11/6/15,0,0,0,0
9,12/6/15,0,0,0,0
9,13/6/15,0,0,0,0
9,14/6/15,2,112.8882547,0,0
9,15/6/15,0,0,0,0
9,16/6/15,1,40.14221467,0,0
9,17/6/15,0,0,0,0
9,18/6/15,0,0,0,0
9,19/6/15,0,0,0,0
9,20/6/15,0,0,0,0
9,21/6/15,1,24.33956867,0,0
9,22/6/15,0,0,0,0
9,23/6/15,0,0,0,0
9,24/6/15,1,45.59916883,0,0
9,25/6/15,0,0,0,0
9,26/6/15,1,21.44534683,0,0
9,27/6/15,0,0,0,0
9,28/6/15,1,99.62686117,2,0
9,29/6/15,0,0,0,1
9,30/6/15,1,44.19643217,1,0
9,1/7/15,1,37.81651867,0,0
9,2/7/15,0,0,0,0
9,3/7/15,2,181.4530022,1,0
9,4/7/15,0,0,0,0
9,5/7/15,0,0,0,0
9,6/7/15,1,47.67766383,0,0
9,7/7/15,0,0,0,0
9,8/7/15,0,0,0,0
9,9/7/15,0,0,0,0
9,10/7/15,0,0,0,0
9,11/7/15,0,0,0,0
9,12/7/15,0,0,0,0
9,13/7/15,1,57.29251117,1,0
9,14/7/15,0,0,0,0
9,15/7/15,0,0,0,0
9,16/7/15,0,0,0,0
9,17/7/15,0,0,0,0
9,18/7/15,0,0,0,0
9,19/7/15,0,0,0,0
9,20/7/15,0,0,0,0
9,21/7/15,1,102.8210108,0,0
9,22/7/15,2,18.182989,0,0
9,23/7/15,0,0,0,0
9,24/7/15,0,0,0,0
9,25/7/15,0,0,0,0
9,27/7/15,0,0,0,0
9,28/7/15,0,0,0,0
9,29/7/15,0,0,0,0
9,30/7/15,0,0,0,0
9,31/7/15,0,0,0,0
9,1/8/15,0,0,0,0
9,2/8/15,0,0,0,0
9,3/8/15,0,0,0,0
9,4/8/15,0,0,0,0
9,5/8/15,0,0,0,0
9,6/8/15,1,23.4719145,0,0
9,7/8/15,1,10.09317167,0,0
9,8/8/15,0,0,0,0
9,9/8/15,0,0,0,0
9,10/8/15,0,0,0,0
9,11/8/15,0,0,0,0
9,12/8/15,0,0,0,0
9,13/8/15,0,0,0,0
9,14/8/15,0,0,0,0
9,15/8/15,0,0,0,0
9,16/8/15,0,0,0,0
9,17/8/15,0,0,0,0
9,18/8/15,0,0,0,0
9,19/8/15,0,0,0,0
9,20/8/15,0,0,0,0
9,21/8/15,0,0,0,0
9,22/8/15,0,0,0,0
9,23/8/15,0,0,0,0
10,10/11/14,0,0,0,0
10,11/11/14,1,16.2460585,0,0
10,12/11/14,2,108.9828757,0,0
10,13/11/14,0,0,0,0
10,14/11/14,0,0,0,0
10,15/11/14,0,0,0,0
10,16/11/14,1,4.894544167,0,0
10,17/11/14,0,0,0,0
10,18/11/14,1,72.49593967,0,0
10,19/11/14,0,0,0,0
10,20/11/14,0,0,0,0
10,21/11/14,0,0,0,0
10,22/11/14,0,0,0,0
10,23/11/14,1,258.9324313,1,0
10,24/11/14,0,0,0,0
10,25/11/14,0,0,0,0
10,26/11/14,1,3.9133295,0,0
10,27/11/14,1,3.301658667,0,0
10,28/11/14,0,0,0,0
10,29/11/14,0,0,0,0
10,30/11/14,0,0,0,0
10,1/12/14,0,0,0,0
10,2/12/14,3,141.2384948,0,0
10,3/12/14,3,197.1387987,1,0
10,4/12/14,0,0,0,0
10,5/12/14,1,28.05832333,0,0
10,6/12/14,0,0,0,0
10,7/12/14,0,0,0,0
10,8/12/14,1,8.030059333,0,0
10,9/12/14,0,0,0,0
10,10/12/14,0,0,0,0
10,11/12/14,0,0,0,0
10,12/12/14,0,0,0,0
10,13/12/14,0,0,0,0
10,14/12/14,0,0,0,0
10,15/12/14,0,0,0,0
10,16/12/14,0,0,0,0
10,17/12/14,0,0,0,0
10,18/12/14,0,0,0,0
10,19/12/14,0,0,0,0
10,20/12/14,0,0,0,0
10,21/12/14,1,3.177883,0,0
10,22/12/14,2,210.9867568,0,0
10,23/12/14,2,131.0424295,1,0
10,24/12/14,2,121.8654233,0,0
10,25/12/14,0,0,0,0
10,26/12/14,0,0,0,0
10,27/12/14,0,0,0,0
10,28/12/14,0,0,0,0
10,29/12/14,1,50.13666483,0,0
10,30/12/14,1,155.6945175,0,0
10,31/12/14,2,22.53608667,0,0
10,1/1/15,0,0,0,0
10,2/1/15,0,0,0,0
10,3/1/15,0,0,0,0
10,4/1/15,1,28.27553967,0,0
10,5/1/15,1,73.67362933,0,0
10,6/1/15,1,272.2487442,0,0
10,7/1/15,2,49.53248567,1,0
10,8/1/15,1,10.64178583,0,0
10,9/1/15,1,44.78927567,0,0
10,10/1/15,1,17.25139617,0,0
10,11/1/15,0,0,0,0
10,12/1/15,0,0,0,0
10,13/1/15,0,0,0,0
10,14/1/15,0,0,0,0
10,15/1/15,3,35.5995125,0,0
10,16/1/15,0,0,0,0
10,17/1/15,0,0,0,0
10,18/1/15,0,0,0,0
10,19/1/15,0,0,0,0
10,20/1/15,0,0,0,1
10,21/1/15,0,0,0,0
10,22/1/15,0,0,0,0
10,23/1/15,0,0,0,0
10,24/1/15,0,0,0,0
10,25/1/15,0,0,0,0
10,26/1/15,0,0,0,0
10,27/1/15,0,0,0,0
10,28/1/15,0,0,0,0
10,29/1/15,0,0,0,0
10,30/1/15,0,0,0,0
10,31/1/15,0,0,0,0
10,1/2/15,2,24.0739075,0,0
10,2/2/15,0,0,0,0
10,3/2/15,0,0,0,0
10,4/2/15,1,104.8563288,0,0
10,5/2/15,1,9.531676333,0,0
10,6/2/15,0,0,0,0
10,7/2/15,0,0,0,0
10,8/2/15,1,46.61567433,0,0
10,9/2/15,1,42.87776333,0,0
10,10/2/15,0,0,0,0
10,11/2/15,0,0,0,0
10,12/2/15,0,0,0,0
10,13/2/15,0,0,0,0
10,14/2/15,0,0,0,0
10,15/2/15,0,0,0,0
10,16/2/15,1,15.34443217,0,0
10,17/2/15,1,71.3548335,1,0
10,18/2/15,0,0,0,0
10,19/2/15,2,178.7741512,1,0
10,20/2/15,1,94.7430025,0,0
10,21/2/15,2,12.765761,0,0
10,22/2/15,1,271.2095998,1,0
10,23/2/15,1,110.9313995,1,0
10,24/2/15,1,111.971031,0,0
10,25/2/15,1,145.5632268,2,0
10,26/2/15,1,79.46774467,0,0
10,27/2/15,1,178.5004773,0,0
10,28/2/15,1,131.9306617,1,0
10,1/3/15,2,89.3463435,0,0
10,2/3/15,1,135.0320137,0,0
10,3/3/15,0,0,0,0
10,4/3/15,0,0,0,0
10,5/3/15,1,29.64071783,0,0
10,6/3/15,0,0,0,0
10,7/3/15,0,0,0,0
10,8/3/15,1,13.53196117,0,0
10,9/3/15,1,16.357029,0,0
10,10/3/15,0,0,0,0
10,11/3/15,0,0,0,0
10,12/3/15,0,0,0,0
10,13/3/15,0,0,0,0
10,14/3/15,0,0,0,0
10,15/3/15,0,0,0,0
10,16/3/15,0,0,0,0
10,17/3/15,0,0,0,0
10,18/3/15,0,0,0,0
10,19/3/15,3,62.71537867,0,1
10,20/3/15,0,0,0,0
10,21/3/15,0,0,0,0
10,22/3/15,1,63.20146567,0,0
10,23/3/15,1,25.62884967,0,0
10,24/3/15,1,26.46851383,0,0
10,25/3/15,2,43.9221835,1,0
10,26/3/15,1,104.0304637,0,0
10,27/3/15,0,0,0,0
10,28/3/15,0,0,0,0
10,29/3/15,0,0,0,0
10,30/3/15,0,0,0,0
10,31/3/15,0,0,0,0
10,1/4/15,1,7.907917833,0,0
10,2/4/15,2,33.78707183,0,0
10,3/4/15,1,80.00370833,0,0
10,4/4/15,1,59.86705217,1,0
10,5/4/15,1,52.04145233,0,0
10,6/4/15,0,0,0,0
10,7/4/15,1,74.32378233,1,0
10,8/4/15,0,0,0,0
10,9/4/15,0,0,0,0
10,10/4/15,1,59.460645,0,0
10,11/4/15,0,0,0,0
10,12/4/15,0,0,0,0
10,13/4/15,1,61.00396983,0,0
10,14/4/15,1,112.9090857,1,0
